"OTU_ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"H12_1_M.s18738","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H5_3_M.s17836","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H13_2_T.s12736","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H15_1_T.s53717","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H7_1_T.s26114","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H19_3_T.s10881","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H14_2_M.s1333","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H19_1_M.s23712","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H10_1_M.s26519","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H5_3_M.s41650","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H5_3_M.s19775","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H7_1_M.s35553","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H8_2_T.s62152","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H16_3_T.s14557","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H7_1_T.s46425","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H7_1_T.s20851","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H7_1_T.s14475","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H12_3_M.s32031","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",""
"H13_2_T.s1221","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus ginsengisoli"
"H12_2_T.s2859","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","",NA
"H13_2_T.s1034","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","Tumebacillaceae_367984","Tumebacillus_367984","Tumebacillus flagellatus"
"H16_1_T.s142","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","Tumebacillaceae_367984","Tumebacillus_367984","Tumebacillus flagellatus"
"H3_3_T.s35","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","Tumebacillaceae_367984","Tumebacillus_367984","Tumebacillus permanentifrigoris"
"H11_1_M.s35244","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H19_1_T.s35","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H11_3_T.s1050","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H13_2_T.s34412","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H19_3_M.s3326","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H12_1_M.s4732","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H16_1_M.s6033","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H19_1_T.s16224","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H19_1_T.s46671","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H9_2_M.s22864","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H16_1_M.s2241","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H10_2_M.s6675","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H11_2_T.s22099","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H13_2_T.s56872","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H13_3_T.s377","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H13_2_T.s17788","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H19_1_M.s10348","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H4_3_M.s16146","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H13_2_T.s59757","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H13_3_T.s11753","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H13_2_T.s20739","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H13_2_T.s13171","Bacteria","Bacillota_I","Bacilli_A","Tumebacillales","","","Tumebacillus soli"
"H9_2_M.s13207","Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus_B",NA
"H10_1_M.s2691","Bacteria","Bacillota_I","Bacilli_A",NA,NA,NA,NA
"H12_3_T.s620","Bacteria","Bacillota_I","Bacilli_A",NA,NA,NA,NA
"H13_2_T.s39315","Bacteria","Bacillota_I","Bacilli_A",NA,NA,NA,NA
"H19_2_T.s5490","Bacteria","Bacillota_I","Bacilli_A",NA,NA,NA,NA
"H10_1_M.s16298","Bacteria","Bacillota_I","Bacilli_A","Aneurinibacillales","Aneurinibacillaceae",NA,NA
"H13_1_M.s11976","Bacteria","Bacillota_I","Bacilli_A","Aneurinibacillales","Aneurinibacillaceae",NA,NA
"H7_1_T.s14115","Bacteria","Bacillota_I","Bacilli_A","Aneurinibacillales","Aneurinibacillaceae",NA,NA
"H12_2_T.s310","Bacteria","Bacillota_I","Bacilli_A","Aneurinibacillales","Aneurinibacillaceae",NA,NA
"H1_3_T.s20603","Bacteria","Bacillota_I","Bacilli_A","Aneurinibacillales","Aneurinibacillaceae",NA,NA
"H10_1_M.s18189","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae","Brevibacillus_D_362672","Brevibacillus_D_362672 thermoruber"
"H12_3_M.s27725","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae","Brevibacillus_D_362672","Brevibacillus_D_362672 thermoruber"
"H13_3_T.s10840","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae","Brevibacillus_D_362672",NA
"H13_3_T.s1757","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae","Brevibacillus_D_362672","Brevibacillus_D_362672 borstelensis"
"H12_3_M.s33321","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae","Brevibacillus_D_362705","Brevibacillus_D_362705 ginsengisoli"
"H16_2_M.s219","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae","Brevibacillus_D_362672",NA
"H15_1_T.s3541","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae","Brevibacillus_D_362705","Brevibacillus_D_362705 ginsengisoli"
"H11_2_M.s30758","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae",NA,NA
"H19_1_M.s26273","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae","Brevibacillus_D_362672",NA
"H11_1_M.s141","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae","Brevibacillus_B","Brevibacillus_B halotolerans"
"H12_1_M.s10701","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae","Brevibacillus_D_362714","Brevibacillus_D sediminis"
"H10_3_T.s10888","Bacteria","Bacillota_I","Bacilli_A","Brevibacillales","Brevibacillaceae","Brevibacillus_E","Brevibacillus_E marinus"
"H19_3_M.s18","Bacteria","Bacillota_I","Bacilli_A",NA,NA,NA,NA
"H12_3_M.s13031","Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","","",""
"H8_2_M.s11908","Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","","",""
"H12_2_T.s2425","Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","","",""
"H16_1_T.s37574","Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","","",""
"H16_2_M.s10623","Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","","",""
"H18_3_T.s16","Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","","",""
"H12_1_M.s20324","Bacteria","Bacillota_I","Bacilli_A",NA,NA,NA,NA
"H15_1_M.s101766","Bacteria","Bacillota_I","Bacilli_A",NA,NA,NA,NA
"H19_1_M.s17377","Bacteria","Bacillota_I","Bacilli_A",NA,NA,NA,NA
"H10_1_M.s41108","Bacteria","Bacillota_I","Bacilli_A","","","","Ammoniphilus oxalivorans"
"H12_1_M.s8717","Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Paenibacillaceae_310525","Oxalophagus",NA
"H19_1_M.s27712","Bacteria","Bacillota_I","Bacilli_A","Staphylococcales",NA,NA,NA
"H16_3_M.s17485","Bacteria","Bacillota_I","Bacilli_A","Staphylococcales",NA,NA,NA
"H5_3_M.s12833","Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Paenibacillaceae_310525","Oxalophagus",NA
"H12_3_T.s1381","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","JCM-10596","",""
"H12_1_T.s1850","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","JCM-10596","",""
"H8_1_T.s11136","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","JCM-10596","Bacillus_AT","Bacillus_AT mannanilyticus"
"H12_3_M.s11073","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","JCM-10596","Bacillus_AT","Bacillus_AT mannanilyticus"
"H13_1_M.s75877","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","JCM-10596","Bacillus_AT","Bacillus_AT mannanilyticus"
"H19_2_M.s12431","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","JCM-10596","Bacillus_CH",""
"H11_1_M.s22145","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","JCM-10596",NA,NA
"H14_2_M.s2032","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","JCM-10596","Bacillus_CH",NA
"H13_2_T.s10511","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","JCM-10596","Bacillus_CH",""
"H12_2_T.s4299","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","JCM-10596",NA,NA
"H18_2_T.s1955","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H13_2_T.s13562","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H19_2_M.s12867","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H13_1_M.s104741","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H10_1_M.s1111","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H11_3_T.s16036","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella","Cohnella luojiensis"
"H19_1_M.s1255","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H13_2_T.s18505","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H7_1_T.s12143","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H16_2_T.s10460","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H7_2_T.s118","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H1_3_T.s70156","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H15_1_M.s71","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella",NA
"H19_1_T.s11210","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Cohnella","Cohnella collisoli"
"H10_2_M.s3250","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","YIM-B00363","Paenibacillus_AE","Paenibacillus_AE antri"
"H11_1_T.s10307","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","YIM-B00363","Paenibacillus_AE","Paenibacillus_AE antri"
"H16_3_T.s1153","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","YIM-B00363","Paenibacillus_AE","Paenibacillus_AE antri"
"H16_2_M.s11079","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","YIM-B00363","Paenibacillus_AE","Paenibacillus_AE antri"
"H12_3_M.s15167","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","YIM-B00363","Paenibacillus_AE","Paenibacillus_AE antri"
"H12_3_M.s19979","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","YIM-B00363","Paenibacillus_AE","Paenibacillus_AE antri"
"H11_3_M.s16512","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","YIM-B00363","Paenibacillus_AE","Paenibacillus_AE antri"
"H12_3_M.s14306","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","YIM-B00363","Paenibacillus_AE","Paenibacillus_AE antri"
"H16_1_M.s4279","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","YIM-B00363","Paenibacillus_AE","Paenibacillus_AE antri"
"H7_2_T.s42946","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444",NA,NA
"H19_3_M.s6721","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444",NA,NA
"H19_3_M.s14447","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444",NA,NA
"H10_3_T.s18307","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367474","Ammoniibacillus","Ammoniibacillus agariperforans"
"H19_2_M.s11648","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367474","Ammoniibacillus","Ammoniibacillus agariperforans"
"H13_2_T.s25463","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111",NA,NA
"H12_3_T.s10110","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_E_363445",NA
"H7_3_M.s14173","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_E_363445",NA
"H11_2_M.s45588","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_E_363445",NA
"H12_2_T.s1949","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_E_363445",NA
"H15_2_T.s1257","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_E_363445","Paenibacillus_E_363445 nebraskensis"
"H19_1_T.s19061","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_E_363445","Paenibacillus_E_363445 pectinilyticus"
"H11_2_M.s31991","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_E_363445","Paenibacillus_E_363445 pectinilyticus"
"H13_2_T.s39446","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_E_363457",NA
"H19_3_T.s43","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AI",""
"H2_1_T.s10574","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales",NA,NA,NA
"H12_3_M.s11830","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales",NA,NA,NA
"H12_3_M.s3633","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales",NA,NA,NA
"H11_3_T.s11855","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AA",""
"H16_1_T.s100785","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AA",""
"H12_1_T.s2936","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AA",""
"H7_1_T.s19179","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AA",NA
"H13_3_T.s16833","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AA",NA
"H16_3_T.s12578","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413",NA
"H7_1_T.s39991","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413",NA
"H9_1_T.s51","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413",""
"H16_2_M.s65245","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413",NA
"H19_2_M.s10561","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413","Paenibacillus_T_364413 quercus"
"H7_2_T.s24","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413",NA
"H10_1_M.s29463","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413","Paenibacillus_T_364413 quercus"
"H15_1_T.s12504","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413","Paenibacillus_T_364413 quercus"
"H12_2_T.s1231","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_B",NA
"H13_3_M.s43239","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884","Paenibacillus_J_366884 silvae"
"H17_3_T.s45551","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444",NA,NA
"H13_2_T.s25953","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884","Paenibacillus_J_366884 pabuli"
"H7_2_T.s124","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884",NA
"H13_2_T.s23871","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884",NA
"H18_2_T_2.s39169","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884",NA
"H3_1_T.s1251","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884","Paenibacillus_J_366884 illinoisensis"
"H11_2_T.s16093","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884",NA
"H16_1_T.s104171","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884","Paenibacillus_J_366884 etheri"
"H18_2_T_2.s33494","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884","Paenibacillus_J_366884 tianjinensis"
"H11_1_M.s10091","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366882","Paenibacillus_J_366882 azotifigens"
"H19_3_M.s1265","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366882","Paenibacillus_J_366882 helianthi"
"H16_2_M.s12385","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884","Paenibacillus_J_366884 campinasensis"
"H7_1_T.s49928","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884","Paenibacillus_J_366884 lautus"
"H10_1_M.s38346","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_A","Paenibacillus_A barengoltzii"
"H18_2_T_2.s27696","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_K",""
"H13_2_T.s10034","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884","Paenibacillus_J_366884 polymyxa_C"
"H10_1_M.s28846","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_A","Paenibacillus_A woosongensis"
"H11_1_M.s10030","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_A","Paenibacillus_A ihumii"
"H16_2_M.s14647","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444",NA,NA
"H12_1_T.s4128","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884","Paenibacillus_J_366884 macquariensis"
"H7_2_T.s91","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884","Paenibacillus_J_366884 sp000949425"
"H14_1_T.s594","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_J_366884",NA
"H16_1_T.s48709","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444",NA,NA
"H18_2_T.s220","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444",NA,NA
"H16_2_M.s17923","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_AH","Paenibacillus_AH lacus"
"H11_3_M.s12190","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444",NA,NA
"H11_1_M.s22708","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_D_364430","Paenibacillus_D_364430 elymi"
"H19_3_M.s11667","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444",NA,NA
"H13_2_T.s11209","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_O","Paenibacillus_O humicus"
"H1_3_T.s5960","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_O",NA
"H10_2_M.s499","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_D_364464","Paenibacillus_D sepulcri"
"H19_2_T.s74","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_D_364477","Paenibacillus_D solisilvae"
"H8_1_T.s14205","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444",NA,NA
"H13_3_T.s13171","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_Z_364416",NA
"H15_2_M.s1071","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_Z_364416",NA
"H4_2_T.s2275","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_Z_364416","Paenibacillus_Z_364416 sacheonensis"
"H12_2_M.s9638","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales",NA,NA,NA
"H7_2_T.s98","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Pristimantibacillus",NA
"H10_2_M.s102","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413",NA
"H10_1_M.s23958","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413",""
"H7_2_T.s41411","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413",NA
"H19_1_T.s15180","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444","Paenibacillus_T_364413",NA
"H19_1_T.s13337","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","Paenibacillaceae_367444",NA,NA
"H19_2_M.s15846","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AC",""
"H6_1_T.s93","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AC",""
"H15_1_M.s56","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AC","Paenibacillus_AC psychroresistens"
"H10_3_T.s33586","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AC","Paenibacillus_AC psychroresistens"
"H12_3_T.s1784","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AC","Paenibacillus_AC psychroresistens"
"H15_2_T.s1062","Bacteria","Bacillota_I","Bacilli_A","Paenibacillales","NBRC-103111","Paenibacillus_AC","Paenibacillus_AC psychroresistens"
"H12_1_T.s2659","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","Caldalkalibacillaceae","Caldalkalibacillus",NA
"H12_1_T.s1018","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","Caldalkalibacillaceae","Caldalkalibacillus",NA
"H19_1_T.s44657","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","Caldalkalibacillaceae","Caldalkalibacillus",NA
"H12_2_T.s1185","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","Caldalkalibacillaceae","Caldalkalibacillus","Caldalkalibacillus thermarum"
"H13_2_T.s55252","Bacteria","Bacillota_I","Bacilli_A","Caldalkalibacillales","Caldalkalibacillaceae","Caldalkalibacillus","Caldalkalibacillus thermarum"
"H11_2_M.s25431","Bacteria","Bacillota_I","Bacilli_A",NA,NA,NA,NA
"H16_2_M.s16965","Bacteria","Bacillota_I","Bacilli_A",NA,NA,NA,NA
"H7_3_M.s11640","Bacteria","Bacillota_I","Bacilli_A","Bacillales_H_361473","Salisediminibacteriaceae","Evansella_361305","Evansella clarkii"
"H19_3_T.s9","Bacteria","Bacillota_I","Bacilli_A","Bacillales_K","Sporolactobacillaceae",NA,NA
"H4_3_M.s81","Bacteria","Bacillota_I","Bacilli_A","Bacillales_K","Sporolactobacillaceae","Pullulanibacillus_286476",NA
"H16_2_T.s1047","Bacteria","Bacillota_I","Bacilli_A","Bacillales_K","Sporolactobacillaceae","Pullulanibacillus_286476",NA
"H8_3_M.s61","Bacteria","Bacillota_I","Bacilli_A","Exiguobacterales","Exiguobacteraceae","Exiguobacterium_A","Exiguobacterium_A acetylicum"
"H11_3_M.s22679","Bacteria","Bacillota_I","Bacilli_A","MOL361","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"H16_3_M.s27059","Bacteria","Bacillota_I","Bacilli_A","MOL361","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"H7_1_T.s2","Bacteria","Bacillota_I","Bacilli_A","MOL361","Turicibacteraceae","Turicibacter","Turicibacter sanguinis"
"H12_3_M.s64043","Bacteria","Bacillota_I","Bacilli_A","MOL361","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"H16_3_T.s13431","Bacteria","Bacillota_I","Bacilli_A","Erysipelotrichales","Coprobacillaceae","Thomasclavelia",""
